id,title,username,time,views,views_detail,supported,description,full_complaint,rating,company_response,url,comments_count,comments
29920390,Setur Turizm Rezervasyon Sonrası Fiyat Artışı Ve Düşük Standartlı Konaklama,,02 Eylül 2024 13:31,,899,0,,Setur Beylikdüzü Migros acentesinde bize sunulan fiyatlarla Karamela Otel/Ayvalık rezervasyonu yaptırdık. Aradan 1 hafta geçtikten sonra Setur otel fiyatlarının arttığını iddia ederek bizi standartları çok düşük bir pansiyona yerleştirdi. Bize sunulan seçenek ya rezervasyon iptali ya da 10-15 bin lira gibi yüksek farklar talep ederek başka bir otele yerleştirme şeklinde oldu. Tatilim kötü geçti. Setur gibi bir firmaya hiç yakışmadı. Tüm tatilim boyunca Setur'dan arayan farklı farklı kişilere durumu açıklamaya çalıştım. Zamanım çalındı. Kanunen de hakkımı arayacağım.,,,https://www.sikayetvar.com/setur-turizm/setur-turizm-rezervasyon-sonrasi-fiyat-artisi-ve-dusuk-standartli-konaklama,0,[]
29915832,Setur Turizm Çamlık 87 Ayvalık Otel.,,01 Eylül 2024 22:55,,1.237,0,,Merhaba ben Gülüm Hazarlı. 25.08.2024 -01.09.2024 tarihlerinde Çamlık 87 Ayvalık otelde kaldık 3 kişi. Kaldığımız oda 2001 no idi. Çok bakımsız bir oda idi.Zemin ve doğramalar hasarlı idi. Balkon kapısı bozuktu. Kapı altları 2-3 parmak aralıktı. Havalandırma kötüm idi. Banyo malzemeleri de eksikti.,,,https://www.sikayetvar.com/setur-turizm/setur-turizm-camlik-87-ayvalik-otel,0,[]
29915380,,,01 Eylül 2024 21:52,,,0,,,,,,0,[]
29913268,,,01 Eylül 2024 16:45,,,0,,,,,,0,[]
29906024,,,31 Ağustos 2024 16:47,,,1,,,,,,0,[]
29894710,Setur Turizm Vasat İtalya Turu Vasat Rehber,,30 Ağustos 2024 11:31,,1.127,1,,"18.08.2024-25.08.2024 tarihleri arasında İtalya turu satın aldık. Tur rehberinin hiçbir şekilde İtalyancası yoktu. İtalya'ya dair otobüste kısa bilgiler verdikten sonra merkezi bir noktada bizi bıraktı ve 3-5 saatlik serbest zaman verdi. Bu serbest zamanı boş boş değerlendirdik. Tur rehberi S********* G***'yi sadece otobüste görebildik. Rehberin bu turda hiçbir etkisi yoktu. Bireysel gelmiş olsaydık eğer daha ayrıntılı bir şekilde İtalya'yı gezebilirdik. İtalya'yı sadece panoramik anlamda, hiçbir tarihi bilgi olmadan gördük. Tur rehberi sayesinde vasat bir İtalya turu geçirdik. Bu zamana kadar gördüğüm turlar arasında en kötüsüydü diyebilirim. Tüm turlar dahil olarak aldığımız tur, promo turlarınızdan bile daha boştu. Günün 3-4 saati yolda, geri kalan 3-5 saat serbest zamanla geçti. Anlayacağınız, İtalya'yı sadece görmekle yetindik. Turlarınızda gidilen ülkenin dilini ve tarihini bilen rehberlere yer vermemeniz ve amatörce hareket etmeniz bizleri çok zor durumda bıraktı. Son gün 6'da Napoli'de otele geldik, uçak ertesi gün 20:35'teydi. Turu 8 gün diye aldık ama son 1.5 gün yolda ve havaalanında 7-8 saat bekleyerek geçti. Tur aslında 8 gün değil de 6.5 günlük bir turdu, planlama sıfırdı. Rehber deseniz gerçekten rehber mi yoksa Google'dan İtalya hakkında bilgi yazıp okuyup gelen vasıfsız biri miydi tartışılır. Hiç memnun kalamadık, bomboş zaman olan bir turdu.",,Hiçbir şekilde iletişime bile geçmediler. Bu kadar sorumsuz olunmaz. Setur u tercih ederken bir daha düşünmeniz gerekiyor. Kurumsal olduğunu düşündüğüm firmanın kurumsallıkla alakasız olması beni üzdü. Koç grubuna yakışmayan bir firma.,https://www.sikayetvar.com/setur-turizm/setur-turizm-vasat-italya-turu-vasat-rehber,0,[]
29890390,Setur Sistem Tarafından İptalin Otelde Öğrenilmesi...,,29 Ağustos 2024 19:52,,1.158,0,,"983415 voucher numarasıyla yaptığımız rezervasyon sistem tarafından iptal edilmiş. Gündüz arayan Setur yetkilisi otele ulaşıp ulaşmadığımızı sormuştu. Onun da iptalden haberi yokmuş. Aksam 18.00 de otele vardığımızda rezervasyonumuzun iptal edildiğini, bos oda olduğunu, istersem alabileceğimi söylediler. Tam 2 saat boyunca Setur ile onlarca telefon görüşmesi yaptım, hep birilerine sordular, ama bu duruma hiçbir sebep ya da çözüm önerisi sunulamadı (3 saat ötede bodrumda başka bir otele ve fark ödeyerek gönderme dışında), en son parasını vererek otele giriş yaptım. Bu sebepsiz iptal nedeniyle, kazandığım puanlar, otelin son dakika ücretinin daha yüksek olması vs toplam 17.000 TL fazla ödemek zorunda kaldım. Ayrıca 9 taksit yerine tek çekim ödemek durumunda kalacağım.İnanılmaz bir vurdumduymazlık, iletişimsizlik örneği ve koskoca firmaya yakıştıramadım. Ya otelde yer olmasaydı? Yüzlerce km öteden boşu boşuna 2 çocukla gelmiş olacaktım.",,,https://www.sikayetvar.com/setur-turizm/setur-sistem-tarafindan-iptalin-otelde-ogrenilmesi,0,[]
29878387,,,28 Ağustos 2024 17:45,,,0,,,,,,0,[]
29877743,,,28 Ağustos 2024 16:54,,,1,,,,,,0,[]
29872464,Setur Pişmanlığı/ Rezervasyon İptali,,28 Ağustos 2024 09:59,,443,0,,Seturdan 30.08.2024-01.09.2024 tarihleri arasında konaklama yapmak üzere Alaçatı'da butik bir otelden rezervasyon yaptım. Fiyat performans olarak 2 otel arasında kaldım ve 1 tanesini seçip rezervasyon yaptım. Rezervasyonum onaylandı ve uygulamadan rezervasyon özetimi görüntüledim. Sonrasında bana bir mesaj geldi rezervasyonunuzla ilgili yetkili birimlerimiz sizinle en kısa sürede iletişime geçecek şeklinde. Kimse tarafından aranmadım sonrasında ben müşteri hizmetlerini aradım. Otelle görüşme sağlanacak bir problem yoktur sadece teyit alacağız dediler. 1 1 gün geçtikten sonra tekrar ben müşteri hizmetlerinden haber bekliyorum fakat hiçbir şekilde bana ulaşma zahmetinde bulunan kimse yok. Oteli aradım ve otel yerlerinin olmadığını ve Setur size nasıl boş oda gösterebiliyor şeklinde döndü. Hemen müşteri hizmetlerini aradım otelle görüşme yapılıp size dönülecek dendi. Müşteri hizmetlerinin otelde yer yokmuş o yüzden size 2 çözüm sunuyoruz dediler.1-Paranızı iade edeceğiz :)2-Farklı bir tarihte tatilinizi planlayabilir misiniz? :)Tatil plan değişikliklerinin çalışan insanlar için bu kadar kolay yapılamadığını bu teklifi sunan arkadaşlar da biliyordur diye düşünüyorum.Sonuç olarak ayırmış olduğum bütçe aralığında hiçbir otelde boş yer kalmadı ve Setur müşteri hizmetleri uygulamalarındaki hatanın cezasını bana çektirerek fiyat farkı vererek başka bir otel ayarlayabiliriz diyorlar. Bunun bir çözüm olduğunu düşünmeleri de ayrı bir konu. Ekstra bir indirim tanımlayalım size başka bir otel ayarlayalım gibi çabaları asla olmadı.Hiçbir şekilde müşteri memnuniyeti kaygısı olmayan bir kuruluş. Koç Holding'e ait bir firma olduğu için her tatilimi Setur üzerinden planlıyordum ve butik otellerde yaşadığım 2. Problem bu. Bu da son deneyimim oldu. Dün yaşanan problemler devam ediyor ve bana rezervasyonum onaylanmış şeklinde memnuniyet anketi gönderiliyor.Koç grubunun tüm firmalarında müşteri memnuniyeti hep ön plandayken Setur 'un pişmanlık yaşatması üzücü.Not: Dün 18.00 civarında müşteri temsilcisi size uygun otel bulup dönüş yapacağız özel indirimlerle dedi ama tatile 2 gün kaldı hala dönüş yapan yok ve uygulamada hala rezervasyonum aktif olarak görünüyor. Ve şu anda problem çözülecek mi çözülemeyecek mi tatil için otel bulabilecek miyim belli değil.,,,https://www.sikayetvar.com/setur-turizm/setur-pismanligi-rezervasyon-iptali-1,0,[]
29872463,Setur Pişmanlığı/ Rezervasyon İptali,,28 Ağustos 2024 09:51,,1.831,0,,Seturdan 30.08.2024-01.09.2024 tarihleri arasında konaklama yapmak üzere Alaçatı'da butik bir otelden rezervasyon yaptım. Fiyat performans olarak 2 otel arasında kaldım ve 1 tanesini seçip rezervasyon yaptım. Rezervasyonum onaylandı ve uygulamadan rezervasyon özetimi görüntüledim. Sonrasında bana bir mesaj geldi rezervasyonunuzla ilgili yetkili birimlerimiz sizinle en kısa sürede iletişime geçecek şeklinde. Kimse tarafından aranmadım sonrasında ben müşteri hizmetlerini aradım. Otelle görüşme sağlanacak bir problem yoktur sadece teyit alacağız dediler. 1 1 gün geçtikten sonra tekrar ben müşteri hizmetlerinden haber bekliyorum fakat hiçbir şekilde bana ulaşma zahmetinde bulunan kimse yok. Oteli aradım ve otel yerlerinin olmadığını ve Setur size nasıl boş oda gösterebiliyor şeklinde döndü. Hemen müşteri hizmetlerini aradım otelle görüşme yapılıp size dönülecek dendi. Müşteri hizmetlerinin otelde yer yokmuş o yüzden size 2 çözüm sunuyoruz dediler.1-Paranızı iade edeceğiz :)2-Farklı bir tarihte tatilinizi planlayabilir misiniz? :)Tatil plan değişikliklerinin çalışan insanlar için bu kadar kolay yapılamadığını bu teklifi sunan arkadaşlar da biliyordur diye düşünüyorum.Sonuç olarak ayırmış olduğum bütçe aralığında hiçbir otelde boş yer kalmadı ve Setur müşteri hizmetleri uygulamalarındaki hatanın cezasını bana çektirerek fiyat farkı vererek başka bir otel ayarlayabiliriz diyorlar. Bunun bir çözüm olduğunu düşünmeleri de ayrı bir konu. Ekstra bir indirim tanımlayalım size başka bir otel ayarlayalım gibi çabaları asla olmadı.Hiçbir şekilde müşteri memnuniyeti kaygısı olmayan bir kuruluş. Koç Holding'e ait bir firma olduğu için her tatilimi Setur üzerinden planlıyordum ve butik otellerde yaşadığım 2. Problem bu. Bu da son deneyimim oldu. Dün yaşanan problemler devam ediyor ve bana rezervasyonum onaylanmış şeklinde memnuniyet anketi gönderiliyor.Koç grubunun tüm firmalarında müşteri memnuniyeti hep ön plandayken Setur 'un pişmanlık yaşatması üzücü.Not: Dün 18.00 civarında müşteri temsilcisi size uygun otel bulup dönüş yapacağız özel indirimlerle dedi ama tatile 2 gün kaldı hala dönüş yapan yok ve uygulamada hala rezervasyonum aktif olarak görünüyor. Ve şu anda problem çözülecek mi çözülemeyecek mi tatil için otel bulabilecek miyim belli değil.,,,https://www.sikayetvar.com/setur-turizm/setur-pismanligi-rezervasyon-iptali,0,[]
29864693,,,27 Ağustos 2024 14:23,,,0,,,,,,0,[]
29863515,,,27 Ağustos 2024 12:57,,,0,,,,,,0,[]
29858122,K** Holding İştiraki Setur 'dan Alınan Tatil Paketi,,26 Ağustos 2024 21:18,,509,2,,"Eşim, 18-26/08/ 2024 tarihleri arasında İtalya seyahati satın almak istedi. Bende Türkiye'nin sayılı holdingleri arasında olduğu için [K** Holding] Setur 'dan almasını söyledim. Diğer rakiplerine göre yaklaşık %45 gibi pahalı olmasına rağmen Setur 'dan aldık. Güven önemli. Tatil başlayınca önce tam manasıyla İtalyanca bilmeyen bir rehberimiz oldu. Tatilde bir yere giderken otobüs içinde o şehir hakkında bilgi veriyor, sonra o şehir içinde birkaç mekanı gösterdikten sonra boş saat deyip bizleri 3 ile 5 saat şehirde serbest bırakıyor. Bizde bir şey bilmediğimiz için şehir içinde boş boş gezdik. Bizimle mekanları birlikte dolaşmadı. Hayalim olan Vatikan'ı bir şey bilmeden, bir şey anlatılmadan dolaştık. Şirket, kaldığınız oteller şehir içinde olacak dedi. Hiç biri şehir içinde değildi. Napoli'de Holiday İnn diye bildiğim bir otele götürdü. Biz üç kişiyiz. Oğlum 13 yaşında olduğu için Setur 'dan tur satın alırken tam ücret ödedim. Kısaca hiç indirim yapılmadı oğluma. Otelin odaları iki kişilikmiş. Oğlum için odanın girişine açılır kapanır bir yatak bırakmışlar. Yatak oğlumdan küçük (oğlum 1,83 boyunda). Odada bir yere gitmek için kanguru gibi zıplamak gerekiyordu. Zorlu bir itiraz sürecinden sonra başka tek kişilik oda verdiler. Ailece ayrı yatmak zorunda kaldık. Bahse konu olan otelde, bizim gibi grup ile gelen misafirleri başka bir mekanda kahvaltıya aldılar. İnsanlar tasnif edilmiş yani. Her otelin kahvaltısında da bu ayrıştırmayı yaşadık. Bize verilen sözlerle yaşadıklarımızın alakası yoktu. Büyük bir grubun [K** Holding] şirketi olduğu için maddi olarak epey bir fark da ödedik ama yaşadıklarımız ödediğimizle orantılı değildi. Grupta yer alan diğer 36 kişiye de sorulabilir.K** Holding Yönetim Kurulu başkanı Ö*** K**, İngiltere'de büyük bir Vegan lokantası açacağına; Başkan Vekili A** K** Göztepe Stadında gezeceğine, [benim için çok ayrı bir yeri olan saygı değer insan] dedeleri V**** K**'un tırnaklarıyla kurduğu holding'in şirketleriyle [Setur gibi] ilgilenseler daha iyi olur diye düşünüyorum. Ama sonuçta holding onların, onlar karar verecek. Beni ilgilendirmiyor.Şimdilik K** Holding'ten ve onun iştiraki olan Setur 'dan yaşadıklarımızın telafisi için bir cevap-karşılık bekliyorum.Eğer bir cevap veya karşılık gelmez ise ETS Turizm'in de sahibi olan Kültür ve Turizm Bakanımız sayın M***** E****'un başında bulunduğu Kültür ve Turizm Bakanlığı'na da CİMER üzerinden bildirimde bulunacağım.Diğer kanuni haklarım saklı kalmak şartıyla.",,,https://www.sikayetvar.com/setur-turizm/k-holding-istiraki-setur-dan-alinan-tatil-paketi-1,0,[]
29858101,K** Holding İştiraki Setur 'dan Alınan Tatil Paketi,,26 Ağustos 2024 21:09,,509,2,,"Eşim, 18-26/08/ 2024 tarihleri arasında İtalya seyahati satın almak istedi. Bende Türkiye'nin sayılı holdingleri arasında olduğu için [K** Holding] Setur 'dan almasını söyledim. Diğer rakiplerine göre yaklaşık %45 gibi pahalı olmasına rağmen Setur 'dan aldık. Güven önemli. Tatil başlayınca önce tam manasıyla İtalyanca bilmeyen bir rehberimiz oldu. Tatilde bir yere giderken otobüs içinde o şehir hakkında bilgi veriyor, sonra o şehir içinde birkaç mekanı gösterdikten sonra boş saat deyip bizleri 3 ile 5 saat şehirde serbest bırakıyor. Bizde bir şey bilmediğimiz için şehir içinde boş boş gezdik. Bizimle mekanları birlikte dolaşmadı. Hayalim olan Vatikan'ı bir şey bilmeden, bir şey anlatılmadan dolaştık. Şirket, kaldığınız oteller şehir içinde olacak dedi. Hiç biri şehir içinde değildi. Napoli'de Holiday İnn diye bildiğim bir otele götürdü. Biz üç kişiyiz. Oğlum 13 yaşında olduğu için Setur 'dan tur satın alırken tam ücret ödedim. Kısaca hiç indirim yapılmadı oğluma. Otelin odaları iki kişilikmiş. Oğlum için odanın girişine açılır kapanır bir yatak bırakmışlar. Yatak oğlumdan küçük (oğlum 1,83 boyunda). Odada bir yere gitmek için kanguru gibi zıplamak gerekiyordu. Zorlu bir itiraz sürecinden sonra başka tek kişilik oda verdiler. Ailece ayrı yatmak zorunda kaldık. Bahse konu olan otelde, bizim gibi grup ile gelen misafirleri başka bir mekanda kahvaltıya aldılar. İnsanlar tasnif edilmiş yani. Her otelin kahvaltısında da bu ayrıştırmayı yaşadık. Bize verilen sözlerle yaşadıklarımızın alakası yoktu. Büyük bir grubun [K** Holding] şirketi olduğu için maddi olarak epey bir fark da ödedik ama yaşadıklarımız ödediğimizle orantılı değildi. Grupta yer alan diğer 36 kişiye de sorulabilir.K** Holding Yönetim Kurulu başkanı Ö*** K**, İngiltere'de büyük bir Vegan lokantası açacağına; Başkan Vekili A** K** Göztepe Stadında gezeceğine, [benim için çok ayrı bir yeri olan saygı değer insan] dedeleri V**** K**'un tırnaklarıyla kurduğu holding'in şirketleriyle [Setur gibi] ilgilenseler daha iyi olur diye düşünüyorum. Ama sonuçta holding onların, onlar karar verecek. Beni ilgilendirmiyor.Şimdilik K** Holding'ten ve onun iştiraki olan Setur 'dan yaşadıklarımızın telafisi için bir cevap-karşılık bekliyorum.Eğer bir cevap veya karşılık gelmez ise ETS Turizm'in de sahibi olan Kültür ve Turizm Bakanımız sayın M***** E****'un başında bulunduğu Kültür ve Turizm Bakanlığı'na da CİMER üzerinden bildirimde bulunacağım.Diğer kanuni haklarım saklı kalmak şartıyla.",,,https://www.sikayetvar.com/setur-turizm/k-holding-istiraki-setur-dan-alinan-tatil-paketi,0,[]
29846298,Setur 'un Yanlış Politikası Ve Vurdumduymazlığı,,25 Ağustos 2024 19:28,,509,0,,"Setur vasıtasıyla 2024 Kurban Bayramı tatili için rezervasyon yaptırdığımChampion Holiday Village’da yaşadığım olumsuzluklar…
Bize tahsis edilen odada yoğun bir rutubet kokusu vardı. Yerlerde kesilmiş elektrik kabloları vardı. Genel temizliğe muhtaç bir odaydı. Küvetin içi simsiyahtı. Elbette bu odaya yerleşmek istemedik. Kat görevlisi bir hanım geldi. Alt katta bir oda vardı, müsaitse oraya yerleşmek istediğimizi belirttik. İ**** Bey ile telefon görüşmesi yaptık. Odayı bize verdi. Bu oda da tadilattan yeni çıkmıştı. Yerlerde paspasla çıkmayacak boya kalıntıları vs vardı. Biz bunu önemsemedik ve odaya yerleştik. Odada karınca olduğunu fark ettik. Öyle birkaç tane değil!
Yatak odasındaki klima su akıtıyordu. Damlatmıyordu, akıtıyordu ve odanın içine! Ekte videosu var.Buzdolabı çalışmıyordu. Otelin bahçesinde bize bir sorununuz var mı diye soran eğlence müdürü hanıma bu konuları aktarırken genel müdür V***** Bey oradan geçiyordu. Hanımefendi V***** Bey’e seslenip yanımıza çağırdı. Sorunları ona da anlattık, ilgileneceğini söyledi.Birkaç saat sonra V***** Bey klimanın tamir edildiğini, buzdolabının da değiştiğini söyledi.Akşam odaya gittiğimizde klimanın yine su akıttığını, buzdolabının yine çalışmadığını gördük.Sonradan öğrendik ki bu sorunları birçok misafir yaşıyormuş. Otel personeli sorunları çözmediği için oteldeki Setur görevlisi arkadaş kendi imkanlarıyla elinden geleni yapıyormuş ancak yetişmesi mümkün değilmiş. Her yeni Setur misafiri kendisine yeni sorun demekmiş. Bunları bizzat Setur görevlisi söyledi.Oteldeki üçüncü gece odaya girdiğimizde “tak tak tak” diye bir ses vardı. Bu sesle uyumak mümkün değildi. Ses kesilsin diye bekledik fakat kesilmedi. Saat 02:30 da resepsiyona gittim. Resepsiyondaki nöbetçi arkadaşı odaya getirdim. Sese o da şahit oldu. Lakin bir şey yapılamıyordu. Bunun da videosu var.Sonuç olarak tatilimizin 4 günü boşa gitti. Manevi kayıplarımızı telafi etmeyecek olsa da otelde kaldığımız günlerin ücretinin tarafıma iade edilmesini talep ediyorum.
Otel kadar Setur ’un da kabahati var bu işte. Neden böyle bir otelle anlaşma yapıyorsunuz? Hadi bir hata yaptınız diyelim. Şikayet gelmeye başladığı halde neden otele misafir göndermeye devam ediyorsunuz? Oradaki Setur görevlisi arkadaş canından bezmişti!
Ayrıca Setur bize gram yardımcı olmadı. Telefon ettim, mail attım. Hiçbir dönüş yok! Demek ki yeterince kurumsallaşamamışlar.",,,https://www.sikayetvar.com/setur-turizm/setur-un-yanlis-politikasi-ve-vurdumduymazligi,0,[]
29844729,,,25 Ağustos 2024 15:47,,,0,,,,,,0,[]
29836087,,,24 Ağustos 2024 14:22,,,0,,,,,,0,[]
29829654,Setur Norveç Turu Gemi Kamarası,,23 Ağustos 2024 19:08,,2.967,0,,"Setur'dan iki aile Kasım ayında Ağustos ayı için Costa gemisinden Norveç fiyortları gezisi aldık. Kamara fiyatları farklı farklıydı. Biz görüş engelsiz pencereli dış kabin istedik ve ona göre fiyat ödedik. Daha sonra geminin değiştiği, aynı şartlarda aynı fiyattan MSC Eurıbıan gemisine geçirildiğimiz söylendi fakat gemiye bindiğimizde diğer aileye balkonlu dış kabin, bize de görüş engelli pencereli dış kabin verildiğini gördük. Aynı parayı ödememize ve görüş engelsiz kamara almamıza rağmen. Rehbere sorduğumuzda ve hakkımızı aradığımızda ise aldığımız yanıt kamaraların gemi tarafından ayarlandığı oldu. O zaman neden farklı farklı fiyat çıkarılıyor? Mağduriyetimizin giderilmesini istiyorum. Hiç hoşumuza gitmedi yapılan hareket. Aynı parayı ödediğimiz halde neden bir alt ücretten olan bir kamarada kaldık? Balkonlu oda istemedik, sadece özellikle görüş engelsiz diye belirttik.",,,https://www.sikayetvar.com/setur-turizm/setur-norvec-turu-gemi-kamarasi,0,[]
29820762,Setur Sharm Turu Pişmanlıktır...,,22 Ağustos 2024 23:18,,1.316,0,,"20 Ağustos saat 22:00 TK700 sefer sayılı uçakla Sharm El Şeyh'e gittik. Uçuş ve transfer sonrası saat 04:00 sabaha karşı otele vardık. 21-22-23 geceleri 3 gün konaklama yapıp 24 Ağustos'ta saat 12:00 otelden çıkış yapacağız. Sonrasında 25 Ağustos gecesi saat 01:40'taki uçakla dönüş yapacağız. Bu durumda 4 gecelik konaklamalı tur almamıza rağmen otelde 3 gece konaklayacağız. Setur 1 günümüzü yemiş olacak, bu nedenle Setur'dan bu eksik konaklamanın tazmin edilmesini talep ediyorum. Ayrıca denize sıfır diye satılan Swissotel'den sahile 2 aktarmalı golf arabalarıyla gidiliyor. Bu konuda da bilgilendirme yapılmadı. Setur çalışanlarının yaptıkları iş hakkında bilgileri yok... Setur'dan yaptığım rezervasyonlarda mağduriyetler yaşadım... Yasal haklarımı kullanacağım.",,,https://www.sikayetvar.com/setur-turizm/setur-sharm-turu-pismanliktir,0,[]
29815937,Setur Turizm Taksit Sayısı Değişikliği,,22 Ağustos 2024 15:48,,1.158,0,,Voucher no: V1092597-1092598 olan rezervasyonumla 53700 TL lik tutarı 9 taksit yaptım.Kazanacağım 5000bin tl lik worldpuan için max 6 taksit yapılması gerekiyormuş.Bunun değiştirilmesi için çağrı merkeziniz ile görüştüm muhasebeye ilettiklerini söylediler fakat sonraki aramalarımda taksit sayısının değiştirilemediğini söylediler.Bu sırada ben konaklamamı gerçekleştirdiğim için işlem iptali yapmadım.Yapı Kredi ile görüştüm onlar da Setur un düzeltme yapabileceğini söyledi.Bu kadar basit bir işlemin düzeltilmesi için defalarca kez telefon ile talepte bulundum vehala bir sonuç alamadım. Acilen mağduriyetimin giderilmesini talep ediyorum.,,,https://www.sikayetvar.com/setur-turizm/setur-turizm-taksit-sayisi-degisikligi,0,[]
29815582,,,22 Ağustos 2024 15:20,,,0,,,,,,0,[]
29815436,,,22 Ağustos 2024 15:10,,,0,,,,,,0,[]
29809941,,,22 Ağustos 2024 01:01,,,0,,,,,,0,[]
29803905,,,21 Ağustos 2024 15:28,,,0,,,,,,0,[]
29803112,Setur Turizm Fatura Alamama Sorunu,,21 Ağustos 2024 14:39,,1.907,0,,Setur ile nisan 2024'de tatile gittik. O tarihten beri faturamızı bekliyoruz. Müşteri hizmetlerini 444 28 22 defalarca arayarak faturamızı rica ettik. Nafile. Genel Müdürlüğün telefonunu arıyoruz 0216 **** 00 telefonu açan yok... Tek istediğimiz faturamız.,,,https://www.sikayetvar.com/setur-turizm/setur-turizm-fatura-alamama-sorunu,0,[]
29793462,,,20 Ağustos 2024 17:35,,,0,,,,,,0,[]
29788853,,,20 Ağustos 2024 12:27,,,0,,,,,,0,[]
29788848,Setur Un Yapmış Olduğu Reklam Hileleri,,20 Ağustos 2024 12:27,,989,0,,31.07.2024 tarihinde Setur'dan 1088658 voucher numarasıyla tek seferde 51.870 TL VakıfBank World kredi kartımla işlem yaptım. İşlem sırasında 5.000 TL değerinde World puanı kazandığımı ve 6 Ağustos tarihinde kartıma yükleneceğini ve 1 ay kullanım süresi olduğunu söylediler ama World puanlarım kartıma yüklenmedi. Müşteri hizmetlerini aradığımda biz muhasebeye bildirelim denildi ama hala dönüş yapılmadı. Setur yapmış olduğu reklamlarda 7.500 TL'ye kadar World puan kazanımlarından bahsediyor ama yapmış olduğu reklamların doğru olmadığı anlaşılmaktadır. Ben bu yapmış olduğum işlemden onu anladım.,,,https://www.sikayetvar.com/setur-turizm/setur-un-yapmis-oldugu-reklam-hileleri,0,[]
29787861,,,20 Ağustos 2024 11:14,,,0,,,,,,0,[]
29780452,Setur'un İptal Edilen Tur Ve Geciken İade Süreci,,19 Ağustos 2024 16:40,,1.391,1,,Setur internet sitesinden almış olduğum tur yer yok gerekçesi ile iptal edildi. Kartımdan çektikleri 63 bin tl yi 7-10 iş günü içerisinde iade edeceklerini söylüyorlar. Bu kadar yüksek bir tutarı onların hatası yüzünden beklemek zorunda değilim. Gerekli her yere şikayetimi ileteceğim,,,https://www.sikayetvar.com/setur-turizm/seturun-iptal-edilen-tur-ve-geciken-iade-sureci,0,[]
29778914,,,19 Ağustos 2024 14:59,,,0,,,,,,0,[]
29776254,,,19 Ağustos 2024 12:05,,,0,,,,,,0,[]
29775184,Setur Turizm Üzerinden Yapılan Rezervasyon Hayal Kırıklığı Yarattı,,19 Ağustos 2024 10:38,,338,0,,"4 Ağustos 2024 de, 8-11 Ağustos tarihleri arasında Çeşme amare otel adlı otele Setur üzerinden rezervasyon yaptırdım. Standart oda seçimi yaparak eşimin doğum günü olması sebebiyle güzel vakit geçirmek için gittik. Ancak otele giriş yaptığımızda, Setur 'un bize oteli satarken gösterdiği görseller ile odanın tamamen farklı olduğunu gördük.
Otelde konaklama yapmadan eşyalarımızı bırakıp eşimle ne yapacağımızı konuşmak üzere dışarı çıktık ve saat 6 civarında otele geri dönerek Setur Çeşme sorumlusu g*** hanım ile görüştük. Ayrıca eşim de otel resepsiyonuna inerek durumu iletti. Otel bize Setur ile görüşmemiz gerektiğini, ancak görsellerin Setur kaynaklı hatadan olduğunu iletti. Setur görevlisi g*** hanım ise üstleriyle görüşmesi gerektiğini söyleyerek bizi akşam saat 8'e kadar bekletti. En son saat 8 buçukta bize 1 gün kesinti ile kalan 2 günün iadesini yapacaklarını söyledi.
Otel yönetimi ise bizlik bir sorun olmadığını, Setur isterse hepsini iade edebileceklerini belirtti. O gün otelde kalmadan 8 buçukta eşyalarımızı alarak çıktık ve yine Setur üzerinden İzmir Alsancak'ta başka bir otelde konaklama yaptık. Setur, internet sitesinde fotoşoplu görseller kullanmakta ve otel oda detay ve görsellerinde tamamen alakasız ve yanıltıcı bir satış politikası gütmektedir. Defalarca kez Setur müşteri hizmetleri şikayet ekibinden kişilerle görüşüp şikayetimi iletmeme rağmen hiçbir şekilde geri dönüş yapılmadı. Ne 2 günün iadesi yapıldı ne de başka bir açıklama.
Kesinti yapılan 1 gün de dahil hiçbir kesintiyi kabul etmiyorum. Tüketici Hakem Heyeti'ne gerekli görseller ve bilgilerle başvurumu yaptım. Ayrıca Turizm Bakanlığı seyahat acenteleri dairesi başkanlığı'na da tüm video, fotoğraf ve Setur 'un sitesinde yer alan otel bilgi ve görsellerini de içeren bir dosya ile bu hafta şikayetimi ileteceğim.
Setur üzerinden tatil satın almak büyük bir hayal kırıklığı oldu. Bu firma yanıltıcı görseller ve bilgilerle satış yapıyor, sorumluluk kabul etmiyor ve müşteri hizmetleri geri dönüş yapmıyor.",,3 gün geçmesine rağmen Şikayetvar inatla yayına almıyor. Almayın ama ben de mahkeme yoluyla paramı seturdan da otelden de alacağım.,https://www.sikayetvar.com/setur-turizm/setur-turizm-uzerinden-yapilan-rezervasyon-hayal-kirikligi-yaratti,0,[]
